StartDate,EndDate,Status,Progress,Finished,RecordedDate,ResponseId,ExpliSOI,Edad,Sexo,SexOrient,M200,M201,M203,M204,M205,M209,M210,M213,M214,M215,M216,M217,M218,M239,M240,M242,M246,M247,M248,M249,M251,M252,M253,M255,M256,M257,M258,M259,M260,M261,M200,M201,M203,M204,M205,M209,M210,M213,M214,M215,M216,M217,M218,M239,M240,M242,M246,M247,M248,M249,M251,M252,M253,M255,M256,M257,M258,M259,M260,M261,M200,M201,M203,M204,M205,M209,M210,M213,M214,M215,M216,M217,M218,M239,M240,M242,M246,M247,M248,M249,M251,M252,M253,M255,M256,M257,M258,M259,M260,M261,H200,H203,H204,H205,H206,H207,H208,H209,H210,H211,H212,H213,H214,H216,H217,H218,H219,H220,H223,H224,H240,H242,H244,H245,H246,H249,H250,H251,H253,H254,H200,H203,H204,H205,H206,H207,H208,H209,H210,H211,H12,H213,H214,H216,H217,H218,H219,H220,H223,H224,H240,H242,H244,H245,H246,H249,H250,H251,H253,H254,H200,H203,H204,H205,H206,H207,H208,H209,H210,H211,H212,H213,H214,H216,H217,H218,H219,H220,H223,H224,H240,H242,H244,H245,H246,H249,H250,H251,H253,H254
6/15/22 17:02,6/15/22 17:31,0,99,0,6/22/22 17:34,R_29gHAPooM3sr1yR,2,25,1,1,"1,6","5,3","1,6","3,8","2,8","1,5","3,7","3,1","5,2","2,8","1,7",5,3,3,"1,9","4,1","3,1",4,"4,8","1,9","1,5","3,8",3,"3,9","2,3","2,3",3,2,2,"3,7",5,3,3,3,2,3,2,2,2,3,2,4,3,2,2,2,3,"5,3",2,4,2,3,3,4,3,"5,3",4,2,2,2,"3,9",4,"2,8",4,"2,1","1,9","3,3",4,"1,8","3,8",2,"3,9","2,9","1,9","1,8","2,3","2,1","3,8",2,"1,7","2,2","2,6","4,1","2,6","3,3","4,3",3,"2,7","2,8","2,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/22 18:50,6/15/22 18:50,0,1,0,6/22/22 18:51,R_1NssDcFrw8K5Jnk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/22 19:17,6/15/22 19:17,0,2,0,6/22/22 19:17,R_3p4ufK6iYhQGH71,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/22 21:04,6/15/22 21:32,0,4,0,6/22/22 21:32,R_qObjvNE0XePljMd,2,21,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/22 23:24,6/15/22 23:24,0,1,0,6/22/22 23:24,R_29dkKYDdcqXiB9u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/22 16:06,6/16/22 10:13,0,4,0,6/23/22 10:14,R_T7LYFBAxSVnA4Cd,2,24,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/22 18:31,6/17/22 18:31,0,4,0,6/24/22 18:32,R_28ZnEECVza1iFvd,2,19,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/18/22 13:37,6/18/22 13:39,0,4,0,6/25/22 13:39,R_2fkxt4PKvOfP9oN,2,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/19/22 7:56,6/19/22 7:59,0,52,0,6/26/22 7:59,R_vJ2J9lAo97u0eoV,2,29,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/19/22 18:58,6/19/22 18:59,0,4,0,6/26/22 18:59,R_tRJOJSAnl6UwoDL,2,23,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/21/22 16:33,6/21/22 16:38,0,36,0,6/28/22 16:38,R_6gHkj42oABS4SkN,2,23,1,1,"3,9","6,2","6,3","6,5","3,7","3,8",4,"3,7","3,6",4,"6,9",2,2,"6,4","3,8","4,2",6,"3,9","3,2",4,"7,5","3,9",4,"3,9","3,5","3,2","4,2","5,9","3,9","3,4","5,1","3,2","5,9","5,9","5,9","3,4","3,8","6,5","6,3","6,8","6,6","2,9","2,7",7,"2,5","3,4","3,5","4,1","4,2",3,"3,8",4,"3,7","3,9","3,8","3,7","4,4","3,9","3,8","4,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/21/22 16:43,6/21/22 16:49,0,84,0,6/28/22 16:49,R_3FXv7wxxB3DEwim,2,23,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,2","5,1","7,8",8,"4,2","3,8","7,2","3,4","3,3","8,1","2,7","6,9","3,6","2,8","7,2","3,6","6,3","3,3","6,4","3,5","7,1","3,6","2,9","6,2","6,6","3,9","6,2","3,8",6,6,"1,9","1,8","9,2","5,7",10,"8,4","8,3","9,5","7,9","8,9","8,4","2,9",6,"6,9","2,5","8,3","2,9","2,6","9,1","9,8","1,7","3,4","8,7","9,7","8,6","9,9","8,5","9,9",10,"8,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/21/22 16:57,6/21/22 17:05,0,1,0,6/28/22 17:05,R_3rJ9Ub0BuDiJrTK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/21/22 18:43,6/21/22 18:44,0,3,0,6/28/22 18:44,R_3hmyGvqHYcyyh7x,2,28,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/21/22 20:47,6/21/22 20:48,0,2,0,6/28/22 20:48,R_3L6AyoqzTiciEYW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/22/22 21:38,6/22/22 21:48,0,36,0,6/29/22 21:48,R_3DvIuPXIJUZbwaU,2,26,1,1,"8,4","6,7","1,9","2,3","8,1","7,6","8,4","8,3",10,"8,5","2,2",10,7,"9,2","7,8","8,5","8,6","7,8","8,7","7,9","7,1","8,4","9,3",8,"1,6",2,"1,4","1,8",9,8,10,"9,4","8,9","9,5",6,0,5,7,10,"3,4","9,1","1,4","4,4","0,6",0,0,"3,5","3,9","3,7","6,9","7,7",10,"1,9","7,9","9,4","0,9","7,3","7,9","7,7","8,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/22/22 21:51,6/22/22 21:52,0,3,0,6/29/22 21:52,R_1OVInzoo14N0f1L,2,23,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/21/22 19:15,7/21/22 20:01,0,100,1,7/21/22 20:01,R_2QhR5DnlxL5sGgG,2,21,1,1,10,10,0,0,"9,5",10,"1,8","2,9","6,2","9,7",0,,,2,2,10,6,0,"6,2",0,0,0,"1,9","3,1",0,10,3,7,10,0,"5,1","5,3","5,2","2,4",0,0,"3,2","5,8",3,3,"2,8","2,6",0,"6,1",0,"1,9","0,8","8,4","6,8","8,2",0,6,"6,6",3,2,"2,1","6,4","1,8",2,7,"3,9","8,9","1,8","2,6","0,6","7,5","7,8","8,9","7,3","7,5","2,4","2,9","1,8","6,8","5,9","3,5",6,"6,4","6,3","8,7",1,"7,1","6,3","6,6","2,8",3,"7,2",4,"3,8","3,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22 18:55,8/2/22 19:06,0,100,1,8/2/22 19:06,R_6kZz3cRkbW6Dt1D,2,26,1,1,"7,6","7,9","5,9","2,3","7,8",8,8,8,"2,5","2,8","7,5",7,7,"7,4","7,3","8,9","8,8","2,9","1,3","5,7",10,"1,8","8,4","2,3","7,6",7,"8,4","8,8","3,3","7,6","6,8",3,"9,4","6,6","2,1",10,6,10,10,"3,5","2,7","0,3",1,"2,2","2,7",3,"7,8","0,2","7,9","1,5",1,"0,9","1,6","0,5","0,6","0,6","1,7","1,8","1,2",2,"2,3","1,9","7,6","7,8","8,8","8,9","9,2","9,4","9,2","2,6","8,4","8,5","8,3","7,4","7,4","7,7","7,7","7,6","7,8","7,7","7,8","7,2","7,2","7,8","8,5","7,5","7,6","7,8","8,5","9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22 19:05,8/2/22 19:08,0,100,1,8/2/22 19:08,R_214BWGxAEV0B0SB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22 19:10,8/2/22 19:11,0,100,1,8/2/22 19:11,R_Oe7AE28FWqnMLp7,2,17,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22 19:05,8/2/22 19:13,0,100,1,8/2/22 19:13,R_DV1h5WmuTIEiqRj,2,26,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,8","5,3","8,1","1,9","4,9","5,1","0,3","6,6","6,4","6,7","6,5","4,8","4,9",,"6,7","7,7","6,3","6,1","7,8","6,9","6,6","3,3","3,8","6,9","5,4","5,7","3,9","6,6","3,9","6,2","5,4","5,7","5,7","6,2","2,8","3,3","3,7","6,7","6,8","3,8","6,7","4,1","6,5","6,6","6,5","5,9","7,2","6,7","7,2","6,2","6,2","3,3","4,1","7,2","7,6","8,3","5,8","3,6","6,8","6,2","6,7",7,"6,9","3,8",7,"6,4","6,3","7,2","7,5","7,5","3,3","5,7",7,"6,7","6,3","7,6","3,1","3,6",0,"6,4","3,4","6,4",4,"3,4","7,7","5,4","3,5","7,9","7,2","4,2"
8/2/22 18:58,8/2/22 19:21,0,100,1,8/2/22 19:21,R_3HGfUOT5RrjWL7m,2,27,1,1,"8,3","8,9",0,,"2,2","6,6","0,5","3,4","8,7",,"0,9",,,"9,7","3,2","2,6",9,"8,4","1,9",10,"8,7","4,4","1,4","9,3",6,"8,2",,10,"3,8",,"3,8","2,8","1,2","0,8","0,6","0,9","7,2","7,1","8,2","2,6","2,6","2,3","2,2","0,1","0,1","0,7","7,6","8,9","1,1","6,8","1,6","8,3","2,1",3,"2,4","2,4","8,4","1,9","2,3","1,9","8,1","8,9","8,4","2,4","7,2",10,"8,1","3,3","7,2","7,9","9,1","2,2","7,8","2,5","8,4","8,3","9,7","2,7","2,6","3,8","3,8","9,7","8,1","8,1","2,3","7,5","7,9",9,9,"7,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22 19:15,8/2/22 19:25,0,100,1,8/2/22 19:25,R_pSOU6Y8XiQ8QaB3,2,26,1,1,,,7,"6,4","4,4",,,,,,,,6,,,,,,,,,,,,,,"6,3","6,9",,,,"6,2",,,"3,1","3,3",3,,"3,9","3,9","3,6","3,3",,3,"3,4","3,3","3,6","5,7","6,5",6,"6,5",,"3,3",,,,,,,"6,6","7,2","4,1","6,3","3,9",4,"6,7","3,9","6,8","6,1",4,"6,7","3,4","3,9","3,8","5,9","3,8","3,3","6,9","3,2","3,5","3,8","4,2","6,1","4,2","3,9","5,2","6,4","3,8","6,5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22 18:44,8/2/22 19:43,0,100,1,8/2/22 19:43,R_2zih8FNut5IF1G4,2,27,1,1,10,8,"8,1","3,4","1,7","1,6","7,6",,"8,6","2,1","2,3",7,4,"5,7","6,9","2,8","6,9",7,"1,8","8,6","7,3","2,4","3,2","7,3","8,7","7,1",8,8,"6,8","2,4","6,5","9,4",,,,,,,,,,,,,,,,,,,"8,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,1","1,2","1,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22 19:43,8/2/22 19:43,0,100,1,8/2/22 19:43,R_2usKCiUEMMrZug3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22 20:02,8/2/22 20:09,0,100,1,8/2/22 20:09,R_DCXBBiqtxBjeaXL,2,25,1,1,"3,6","0,6","0,5","7,3","6,6","8,2","2,5","8,2","7,2","4,3","2,1",3,3,"8,4","2,5",7,"2,7",10,"2,4","9,5",10,"7,1","3,4","2,7",10,"7,4","2,1",3,"6,4","8,3","3,9","0,9","9,8",3,"1,4","2,5","4,3","6,4","3,8",7,"6,4","2,9","6,2","9,3","3,1","2,7",2,"8,6",2,"3,1","2,4",10,"6,8","4,3","0,4","2,7","6,4","2,9","3,3","2,4","3,5",10,"3,3","6,8","8,6","9,8","3,4","3,7","9,9","3,1","8,2","5,7","7,1",10,"2,7","2,3","8,7","7,3","1,5",10,"2,9","7,5","3,7","6,8",2,7,3,"9,7","6,7","3,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22 19:47,8/2/22 20:19,0,100,1,8/2/22 20:19,R_3dZmamT2hEYQJwd,2,32,1,1,4,"3,5","3,5","5,5",4,4,3,"4,1","4,5","4,5",4,4,3,"3,5","3,5","4,5","5,5",4,"3,5","3,5","3,5","3,6","4,5",5,"5,5","3,5",5,"3,5",4,"6,7",4,6,5,"2,5",3,3,7,6,5,4,3,4,"3,3",2,5,"2,3",5,5,"3,5","4,4",3,6,5,6,4,4,3,2,5,4,"8,5","4,8","5,1",3,"3,5",3,4,3,7,"3,5",5,4,6,3,4,"4,2",1,5,3,4,"3,3",4,"6,5",4,"3,5","2,9","5,8",6,4,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22 20:11,8/2/22 20:25,0,100,1,8/2/22 20:25,R_0HRHgx3k77moP0R,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22 21:13,8/2/22 21:30,0,100,1,8/2/22 21:30,R_21n8wTvvKFf3IQ2,2,28,1,1,"5,6","4,5","3,2","6,4","6,8",8,4,"6,3",10,"6,8","2,4",5,7,"8,2","4,3","3,4","6,7","6,2",5,"3,7","2,8","6,2","6,9","4,1","7,7",6,"3,9",8,"6,8","4,2","6,8",4,"4,1","2,1","2,2","2,9","4,3","3,2","5,7","3,6","3,2","5,9","4,1","5,9","2,4","1,9","3,8","5,8","3,7","6,2","4,4","6,6","4,6","5,8",7,"6,2","6,6","3,4","4,2","4,4","8,3","7,9",3,"3,7","3,6",3,"4,2","3,5","7,2","4,4","3,3","4,2","4,3","5,7","2,6","5,8","7,7",9,4,"6,4","3,6",8,8,"7,3",10,"6,9","6,7","4,2","8,4","3,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22 22:26,8/2/22 22:38,0,100,1,8/2/22 22:39,R_32LdkiOttiX9UMu,2,26,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,6","3,9","2,9",4,"2,6","2,3","3,6","6,8",7,"7,1","4,4","6,6","3,3","4,6","2,9","3,8","2,9","6,1","3,3","8,4","4,5","4,1","4,3","7,3","4,6","4,7","4,2","6,6","5,9","6,7","4,2","5,9","6,2","6,7","3,6","5,8","4,2","8,6","3,4","3,9",6,"6,5","7,1","7,2","6,4","9,8","3,9","3,4","4,7","4,2","6,9","4,4","6,6","4,2",7,"7,3","7,4","6,2","7,2",7,"4,1",6,"7,4","5,9","4,2","6,1","3,6","7,6","6,7","6,5","6,4","6,3",6,"6,2","6,8","8,1",6,"4,5","7,2","7,4","6,2","4,7","6,5","5,8","6,8","7,9",6,"6,2","6,6","6,3"
8/2/22 21:53,8/2/22 23:11,0,100,1,8/2/22 23:11,R_277OULGeJAB0eGG,2,22,1,1,"3,7",8,7,9,"6,1",7,"8,7",8,0,"6,8","3,3",9,5,5,3,"8,2","8,1",4,4,8,"3,5","2,9",7,"7,2",7,8,"8,2",4,5,"0,4",7,7,4,4,0,0,"7,1","7,1",7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,"0,1",0,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,"6,9",7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22 22:45,8/2/22 23:19,0,100,1,8/2/22 23:19,R_qKgT8q35TQ4T1hn,2,25,1,1,"4,1","9,5","7,1",2,4,"8,7","1,5","3,6","9,1",10,"2,2",5,6,"6,4","2,3","6,1","5,5","6,1","4,6","8,8",4,"8,7","5,7",8,"1,4","2,5","5,7","8,4","8,3",3,10,4,6,"3,5",0,2,9,"8,7",8,"6,5","5,3",10,1,"2,5",4,3,7,10,0,"8,5","4,5",10,"5,5","7,3",9,"5,8","8,4",3,"2,6",8,10,10,6,"7,1",3,7,4,"7,7","5,5","8,6","2,1","8,9","4,5",6,"7,4","2,8",7,10,1,10,"5,6",10,"6,4","7,4","9,1","2,2",10,"6,4","4,6",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/22 7:51,8/3/22 7:53,0,100,1,8/3/22 7:53,R_1r6AWKzJ9MVT4UZ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/22 7:37,8/3/22 7:57,0,100,1,8/3/22 7:57,R_0U4PskIpHioyiUV,2,29,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,9","8,1",4,"1,8","6,1","9,4","3,3","3,2","7,2","7,9","0,7","1,8","2,7",0,8,"0,8",0,"6,3","0,9","9,8",9,"2,9","1,2","9,2","8,7","5,8","7,6","6,1","2,1","2,4",8,"2,6","1,8","9,1","2,9","9,1","2,8",10,"1,8",0,"8,2","1,9","7,2","3,8",7,"1,6","3,9","8,9","8,2",3,"0,5","9,3","2,3",2,"6,6",2,"2,2",9,"4,5","2,2","9,4","3,9",0,"8,7",7,0,"0,2","6,1","1,3","2,3",0,8,"8,9",0,"1,2","6,2","1,4","3,1",0,"2,5","2,8","8,2","9,1","3,4","6,5","4,3","8,2","6,4","3,9","4,3"
8/2/22 18:59,8/3/22 8:14,0,100,1,8/3/22 8:14,R_2Pd5JBEZk4jnfij,2,35,1,1,"8,4","9,4","4,3","1,3","6,7",7,"6,2","4,3","9,3","2,2","1,3",4,6,8,"0,4",4,"3,7","5,9","3,7","3,8","1,2","4,1","6,2","5,7","6,7","3,9",5,"7,3","5,5","2,9",4,7,"2,4","4,1","0,8","4,3","4,4","6,6","5,7","3,3","6,9","3,8","1,5","3,8","4,6","7,1","3,9","6,3","3,2","6,9","3,8","6,1","5,9","2,6","7,2","3,5","3,1","3,8","3,3","7,6","8,6","8,4",6,4,"3,9","1,3","6,1","4,2","4,1","1,9","2,7","6,5","3,3","5,9","0,8","2,3","4,1","7,7","2,7","5,9","2,4","6,9","4,3","8,1","4,2","4,2","7,7","4,3","6,7",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/22 11:28,8/3/22 11:46,0,100,1,8/3/22 11:46,R_3MRRZK9Ydn0sDrX,2,25,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,6","1,7","8,1","7,8",2,"2,2",2,"7,3","2,3","7,7","1,8","2,3","2,2","2,3","7,4","3,2",2,"7,1","2,1","2,4","1,1","1,9","7,3",2,"8,3","2,1","2,8","2,2",2,"2,5","5,1","3,5","3,1","1,8","1,7","2,2","0,7","8,2","1,2","1,9","2,3","8,7","8,5","0,5","8,3","9,2",2,0,"3,2","1,4",1,"7,7","2,2","2,1","0,8","2,2","1,7","0,6",1,"1,3","1,1","1,6","1,8","1,9","1,8","1,3","6,5","7,6",2,"1,9",2,"1,4","2,1","1,7","1,7","1,7","2,2","1,7",2,"1,5","1,8","2,2","2,5","1,6","1,9","1,5","1,4",2,2,"1,1"
8/3/22 12:15,8/3/22 12:33,0,100,1,8/3/22 12:33,R_31LudoEFmPKnShi,2,32,1,1,5,6,6,"5,3","5,2",4,4,4,8,"5,3",5,6,7,6,5,4,"5,3","5,3","5,2","5,4",4,"5,1",7,6,5,3,"5,7",6,7,7,"5,4","5,4","7,2","4,4","5,4","5,4","5,3","6,1","6,7","4,2","5,5","4,4","4,7","6,2","4,6","5,6","6,7","4,4","5,5",7,"3,9","6,4","4,4","4,3","6,2","3,8","4,4","5,6","4,5","4,8","5,8","5,1","5,5","5,6","6,2","4,8","5,6","5,6","5,2","5,1","5,6","5,6","5,6","5,6","4,6","4,8","4,9","5,3","5,6","5,6","3,7","5,7","5,6","5,6",5,"5,6","5,4","5,6","4,9","5,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
